record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed,inventory_ratio,day_of_week,month
2024-02-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,8,132,13,13,0,0,SYNTHETIC_DATA_SET,42,0.06060606060606061,2,2
2024-02-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,22,132,18,4,0,0,SYNTHETIC_DATA_SET,42,0.16666666666666666,3,2
2024-02-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,19,132,11,14,0,0,SYNTHETIC_DATA_SET,42,0.14393939393939395,4,2
2024-02-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,1,12,2,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,5,2
2024-02-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,6,18,1,0,SYNTHETIC_DATA_SET,42,0.0,6,2
2024-02-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,17,132,24,7,0,0,SYNTHETIC_DATA_SET,42,0.12878787878787878,0,2
2024-02-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,19,132,15,12,1,0,SYNTHETIC_DATA_SET,42,0.14393939393939395,1,2
2024-02-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,24,132,15,8,2,0,SYNTHETIC_DATA_SET,42,0.18181818181818182,2,2
2024-02-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,27,132,12,9,0,0,SYNTHETIC_DATA_SET,42,0.20454545454545456,3,2
2024-03-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,24,132,11,13,1,0,SYNTHETIC_DATA_SET,42,0.18181818181818182,4,3
2024-03-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,19,132,9,14,0,0,SYNTHETIC_DATA_SET,42,0.14393939393939395,5,3
2024-03-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,11,132,7,15,0,0,SYNTHETIC_DATA_SET,42,0.08333333333333333,6,3
2024-03-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,8,132,9,11,1,0,SYNTHETIC_DATA_SET,42,0.06060606060606061,0,3
2024-03-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,4,27,0,1,SYNTHETIC_DATA_SET,42,0.0,1,3
2024-03-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,12,10,0,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,2,3
2024-03-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,9,4,1,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,3,3
2024-03-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,5,16,0,0,SYNTHETIC_DATA_SET,42,0.0,4,3
2024-03-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,29,0,1,SYNTHETIC_DATA_SET,42,0.0,5,3
2024-03-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,13,11,0,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,6,3
2024-03-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,13,9,1,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,0,3
2024-03-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,11,12,3,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,1,3
2024-03-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,10,9,1,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,2,3
2024-03-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,8,27,1,1,SYNTHETIC_DATA_SET,42,0.0,3,3
2024-03-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,4,132,9,5,0,0,SYNTHETIC_DATA_SET,42,0.030303030303030304,4,3
2024-03-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,6,14,0,0,SYNTHETIC_DATA_SET,42,0.0,5,3
2024-03-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,9,10,0,0,SYNTHETIC_DATA_SET,42,0.0,6,3
2024-03-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,15,16,1,0,SYNTHETIC_DATA_SET,42,0.0,0,3
2024-03-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,10,10,1,0,SYNTHETIC_DATA_SET,42,0.0,1,3
2024-03-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,10,11,0,0,SYNTHETIC_DATA_SET,42,0.0,2,3
2024-03-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,8,17,0,0,SYNTHETIC_DATA_SET,42,0.0,3,3
2024-03-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,11,2,0,SYNTHETIC_DATA_SET,42,0.0,4,3
2024-03-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,16,11,0,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,5,3
2024-03-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,8,10,2,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,6,3
2024-03-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,8,9,1,0,SYNTHETIC_DATA_SET,42,0.0,0,3
2024-03-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,14,18,0,0,SYNTHETIC_DATA_SET,42,0.0,1,3
2024-03-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,23,17,0,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,2,3
2024-03-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,14,132,23,15,0,0,SYNTHETIC_DATA_SET,42,0.10606060606060606,3,3
2024-03-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,20,28,0,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,4,3
2024-03-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,15,132,17,8,0,0,SYNTHETIC_DATA_SET,42,0.11363636363636363,5,3
2024-03-31,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,11,132,13,17,0,0,SYNTHETIC_DATA_SET,42,0.08333333333333333,6,3
2024-04-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,16,132,14,9,0,0,SYNTHETIC_DATA_SET,42,0.12121212121212122,0,4
2024-04-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,9,132,5,12,0,0,SYNTHETIC_DATA_SET,42,0.06818181818181818,1,4
2024-04-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,9,12,1,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,2,4
2024-04-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,12,0,0,SYNTHETIC_DATA_SET,42,0.0,3,4
2024-04-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,18,13,0,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,4,4
2024-04-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,6,13,1,0,SYNTHETIC_DATA_SET,42,0.0,5,4
2024-04-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,23,0,0,SYNTHETIC_DATA_SET,42,0.0,6,4
2024-04-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,15,0,0,SYNTHETIC_DATA_SET,42,0.0,0,4
2024-04-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,13,0,0,SYNTHETIC_DATA_SET,42,0.0,1,4
2024-04-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,10,13,0,0,SYNTHETIC_DATA_SET,42,0.0,2,4
2024-04-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,11,14,0,0,SYNTHETIC_DATA_SET,42,0.0,3,4
2024-04-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,8,10,0,0,SYNTHETIC_DATA_SET,42,0.0,4,4
2024-04-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,9,3,0,SYNTHETIC_DATA_SET,42,0.0,5,4
2024-04-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,4,132,12,7,1,0,SYNTHETIC_DATA_SET,42,0.030303030303030304,6,4
2024-04-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,9,132,11,6,0,0,SYNTHETIC_DATA_SET,42,0.06818181818181818,0,4
2024-04-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,14,132,13,8,0,0,SYNTHETIC_DATA_SET,42,0.10606060606060606,1,4
2024-04-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,20,132,11,4,1,0,SYNTHETIC_DATA_SET,42,0.15151515151515152,2,4
2024-04-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,23,132,13,10,0,1,SYNTHETIC_DATA_SET,42,0.17424242424242425,3,4
2024-04-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,21,132,9,11,0,0,SYNTHETIC_DATA_SET,42,0.1590909090909091,4,4
2024-04-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,20,132,11,12,0,0,SYNTHETIC_DATA_SET,42,0.15151515151515152,5,4
2024-04-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,21,132,9,7,1,0,SYNTHETIC_DATA_SET,42,0.1590909090909091,6,4
2024-04-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,28,132,11,4,0,0,SYNTHETIC_DATA_SET,42,0.21212121212121213,0,4
2024-04-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,16,132,5,15,2,0,SYNTHETIC_DATA_SET,42,0.12121212121212122,1,4
2024-04-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,14,132,2,3,1,0,SYNTHETIC_DATA_SET,42,0.10606060606060606,2,4
2024-04-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,16,132,13,11,0,0,SYNTHETIC_DATA_SET,42,0.12121212121212122,3,4
2024-04-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,23,132,15,7,1,0,SYNTHETIC_DATA_SET,42,0.17424242424242425,4,4
2024-04-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,15,132,7,15,0,0,SYNTHETIC_DATA_SET,42,0.11363636363636363,5,4
2024-04-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,22,1,0,SYNTHETIC_DATA_SET,42,0.0,6,4
2024-04-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,12,7,0,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,0,4
2024-04-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,13,132,13,5,0,0,SYNTHETIC_DATA_SET,42,0.09848484848484848,1,4
2024-05-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,15,132,10,7,1,0,SYNTHETIC_DATA_SET,42,0.11363636363636363,2,5
2024-05-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,15,132,10,9,1,0,SYNTHETIC_DATA_SET,42,0.11363636363636363,3,5
2024-05-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,20,132,13,7,1,0,SYNTHETIC_DATA_SET,42,0.15151515151515152,4,5
2024-05-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,4,21,1,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,5,5
2024-05-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,14,14,1,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,6,5
2024-05-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,8,132,15,7,1,0,SYNTHETIC_DATA_SET,42,0.06060606060606061,0,5
2024-05-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,7,132,9,10,0,0,SYNTHETIC_DATA_SET,42,0.05303030303030303,1,5
2024-05-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,11,12,0,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,2,5
2024-05-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,21,0,0,SYNTHETIC_DATA_SET,42,0.0,3,5
2024-05-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,8,132,23,14,1,0,SYNTHETIC_DATA_SET,42,0.06060606060606061,4,5
2024-05-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,8,15,0,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,5,5
2024-05-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,13,0,0,SYNTHETIC_DATA_SET,42,0.0,6,5
2024-05-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,9,7,1,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,0,5
2024-05-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,12,132,15,4,0,0,SYNTHETIC_DATA_SET,42,0.09090909090909091,1,5
2024-05-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,18,132,17,9,2,0,SYNTHETIC_DATA_SET,42,0.13636363636363635,2,5
2024-05-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,17,132,7,8,0,0,SYNTHETIC_DATA_SET,42,0.12878787878787878,3,5
2024-05-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,11,132,15,19,2,0,SYNTHETIC_DATA_SET,42,0.08333333333333333,4,5
2024-05-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,16,132,14,9,0,0,SYNTHETIC_DATA_SET,42,0.12121212121212122,5,5
2024-05-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,9,132,11,14,4,0,SYNTHETIC_DATA_SET,42,0.06818181818181818,6,5
2024-05-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,9,132,11,11,0,0,SYNTHETIC_DATA_SET,42,0.06818181818181818,0,5
2024-05-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,4,132,13,12,6,0,SYNTHETIC_DATA_SET,42,0.030303030303030304,1,5
2024-05-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,12,16,0,0,SYNTHETIC_DATA_SET,42,0.0,2,5
2024-05-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,10,9,0,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,3,5
2024-05-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,12,6,1,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,4,5
2024-05-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,4,132,9,11,0,0,SYNTHETIC_DATA_SET,42,0.030303030303030304,5,5
2024-05-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,9,12,1,0,SYNTHETIC_DATA_SET,42,0.0,6,5
2024-05-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,6,12,5,0,SYNTHETIC_DATA_SET,42,0.0,0,5
2024-05-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,8,132,15,7,0,0,SYNTHETIC_DATA_SET,42,0.06060606060606061,1,5
2024-05-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,7,132,10,9,2,0,SYNTHETIC_DATA_SET,42,0.05303030303030303,2,5
2024-05-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,11,12,1,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,3,5
2024-05-31,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,9,132,11,7,0,0,SYNTHETIC_DATA_SET,42,0.06818181818181818,4,5
2024-06-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,10,132,11,10,0,0,SYNTHETIC_DATA_SET,42,0.07575757575757576,5,6
2024-06-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,4,9,3,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,6,6
2024-06-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,13,15,0,0,SYNTHETIC_DATA_SET,42,0.0,0,6
2024-06-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,13,1,0,SYNTHETIC_DATA_SET,42,0.0,1,6
2024-06-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,14,8,0,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,2,6
2024-06-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,27,0,0,SYNTHETIC_DATA_SET,42,0.0,3,6
2024-06-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,2,11,0,0,SYNTHETIC_DATA_SET,42,0.0,4,6
2024-06-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,5,7,2,0,SYNTHETIC_DATA_SET,42,0.0,5,6
2024-06-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,7,16,0,0,SYNTHETIC_DATA_SET,42,0.0,6,6
2024-06-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,3,132,10,7,0,0,SYNTHETIC_DATA_SET,42,0.022727272727272728,0,6
2024-06-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,5,14,1,0,SYNTHETIC_DATA_SET,42,0.0,1,6
2024-06-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,6,132,19,12,1,0,SYNTHETIC_DATA_SET,42,0.045454545454545456,2,6
2024-06-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,4,132,8,10,0,0,SYNTHETIC_DATA_SET,42,0.030303030303030304,3,6
2024-06-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,5,7,1,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,4,6
2024-06-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,7,6,0,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,5,6
2024-06-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,1,132,7,8,0,0,SYNTHETIC_DATA_SET,42,0.007575757575757576,6,6
2024-06-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,8,7,0,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,0,6
2024-06-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,11,11,0,0,SYNTHETIC_DATA_SET,42,0.015151515151515152,1,6
2024-06-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,11,15,1,0,SYNTHETIC_DATA_SET,42,0.0,2,6
2024-06-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,2,132,13,11,0,1,SYNTHETIC_DATA_SET,42,0.015151515151515152,3,6
2024-06-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,14,10,1,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,4,6
2024-06-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,0,132,10,18,1,0,SYNTHETIC_DATA_SET,42,0.0,5,6
2024-06-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,5,132,13,7,1,0,SYNTHETIC_DATA_SET,42,0.03787878787878788,6,6
2024-06-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,11,132,11,4,1,0,SYNTHETIC_DATA_SET,42,0.08333333333333333,0,6
2024-06-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,13,132,18,16,0,0,SYNTHETIC_DATA_SET,42,0.09848484848484848,1,6
2024-06-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,23,132,17,6,1,0,SYNTHETIC_DATA_SET,42,0.17424242424242425,2,6
2024-06-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,28,132,13,7,1,0,SYNTHETIC_DATA_SET,42,0.21212121212121213,3,6
2024-06-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,33,132,16,10,1,0,SYNTHETIC_DATA_SET,42,0.25,4,6
2024-06-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,30,132,7,9,1,0,SYNTHETIC_DATA_SET,42,0.22727272727272727,5,6
2024-06-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,37,132,12,4,1,0,SYNTHETIC_DATA_SET,42,0.2803030303030303,6,6
2024-07-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,37,132,10,9,1,0,SYNTHETIC_DATA_SET,42,0.2803030303030303,0,7
2024-07-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,35,132,9,10,1,0,SYNTHETIC_DATA_SET,42,0.26515151515151514,1,7
2024-07-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,34,132,9,10,0,0,SYNTHETIC_DATA_SET,42,0.25757575757575757,2,7
2024-07-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,41,132,10,3,0,0,SYNTHETIC_DATA_SET,42,0.3106060606060606,3,7
2024-07-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,42,132,9,6,2,0,SYNTHETIC_DATA_SET,42,0.3181818181818182,4,7
2024-07-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,40,132,12,13,1,0,SYNTHETIC_DATA_SET,42,0.30303030303030304,5,7
2024-07-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,39,132,3,3,1,0,SYNTHETIC_DATA_SET,42,0.29545454545454547,6,7
2024-07-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,36,132,9,10,2,0,SYNTHETIC_DATA_SET,42,0.2727272727272727,0,7
2024-07-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,40,132,11,6,1,0,SYNTHETIC_DATA_SET,42,0.30303030303030304,1,7
2024-07-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,37,132,8,11,0,0,SYNTHETIC_DATA_SET,42,0.2803030303030303,2,7
2024-07-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,30,132,6,12,1,0,SYNTHETIC_DATA_SET,42,0.22727272727272727,3,7
2024-07-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,30,132,10,10,0,0,SYNTHETIC_DATA_SET,42,0.22727272727272727,4,7
2024-07-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,25,132,4,7,2,0,SYNTHETIC_DATA_SET,42,0.1893939393939394,5,7
2024-07-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,28,132,9,5,1,0,SYNTHETIC_DATA_SET,42,0.21212121212121213,6,7
2024-07-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,19,132,11,13,7,0,SYNTHETIC_DATA_SET,42,0.14393939393939395,0,7
2024-07-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,18,132,10,10,1,0,SYNTHETIC_DATA_SET,42,0.13636363636363635,1,7
2024-07-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,B-,17,132,7,8,0,0,SYNTHETIC_DATA_SET,42,0.12878787878787878,2,7
